A,30PA,NOLNACS,40.144306,-79.375139,1554,0,0,1100,0
A,31CD,DIAMOND STAR RANCH,37.869750,-104.789806,6010,18000,18000,5000,0
A,31II,HERBS FLD,38.912086,-84.905197,802,0,0,3000,0
A,31KS,MILLS FLD,37.993772,-97.926533,1536,0,0,2400,0
A,31MN,KRUGER AVIATION,44.135556,-92.696111,1205,0,0,1200,0
A,31VA,ABERDEEN FIELD,37.020767,-76.588617,33,18000,18000,5900,0
A,31WI,OSLO CORNERS,44.571008,-89.220253,1002,0,0,700,0
A,32IN,SCUDDER FLD,38.918164,-84.974236,905,0,0,2000,0
A,32MT,VBOB,45.460325,-112.435125,5025,0,0,1000,0
A,32NC,HALL,34.896389,-79.043056,175,18000,18000,2000,0
A,32PA,PERKIOMEN VALLEY,40.204047,-75.430264,277,18000,18000,2800,0
A,32WA,ROSS,47.763311,-120.151817,920,0,0,1300,0
A,33TE,DONNA FLD,33.815100,-96.734769,787,0,0,2300,0
A,33VT,SKY VIEW ACRES,44.118333,-72.565833,1350,0,0,1700,0
